Lehti;Number;Number_extra;Count;Year;Tekijä;Novelli;Alkup-novelli;Alkup-vuosi;Suomentaja;runo;raapale;filk
Portti;4;;;2018;Järvinen, Marko;Ratsumestari von Richthofenin perintö;;;;;;
Portti;1;;;1997;Jääskeläinen, Anna;Skin;;;;;;
Portti;2;;;1992;Jääskeläinen, Pasi;Hänen nimensä oli Maria;;;;;;
Portti;4;;;1996;Jääskeläinen, Pasi;Kummitustalo, Rakettitehtaankatu 1;;;;;;
Portti;1;;;1996;Jääskeläinen, Pasi;Laurelia etsimässä;;;;;;
Portti;4;;;1997;Jääskeläinen, Pasi;Missä junat kääntyvät;;;;;;
Portti;4;;;1999;Jääskeläinen, Pasi;Oi niitä aikoja: elämäni kirjastonhoitajattaren kanssa;;;;;;
Portti;1;;;1999;Jääskeläinen, Pasi;On Murmaa kaatunut!;;;;;;
Portti;1;;;1992;Jääskeläinen, Pasi;Opetuslapset;;;;;;
Portti;4;;;2002;Jääskeläinen, Pasi;Pojanpääkaruselli;;;;;;
Portti;4;;;1999;Kaakkuriniemi, Hanna;Ikijään metallit;;;;;;
Portti;3;;;1998;Kaakkuriniemi, Hanna;Minyamar ja maalaiset;;;;;;
Portti;1;;;1998;Kaakkuriniemi, Hanna;Pudotus;;;;;;
Portti;2;;;2009;Kallonen, Joonas;Nolla seitsemän;;;;;;
Portti;1;;;2012;Kangas, Kaisa;Vastaanotto;;;;;;
Portti;1;;;1999;Kangas, Sinimaaria;Punainen koralli;;;;;;
Portti;4;;;2000;Kangas, Sinimaaria;Sulen seinä;;;;;;
Portti;2;;;1999;Kangas, Sinimaaria;Suonainen;;;;;;
Portti;1;;;1998;Kangas, Sinimaaria;Viimeinen merirosvo;;;;;;
Portti;4;;;2005;Kangasvuo, Jenny;Aalto nahan alla;;;;;;
Portti;2;;;2004;Kangasvuo, Jenny;Ajajainen;;;;;;
Portti;2;;;2005;Kangasvuo, Jenny;Kaikessa lihassa on tahto;;;;;;
Portti;3;;;2004;Kangasvuo, Jenny;Lihan käsivarsi;;;;;;
Portti;4;;;2016;Kangasvuo, Jenny;Musta otsa;;;;;;
Portti;2;;;2003;Kangasvuo, Jenny;Vieri vetrehet vetensä;;;;;;
Portti;3;;;2006;Kangasvuo, Jenny;Yhtä kohtua puoliksi yksin;;;;;;
Portti;1;;;1982;Kankaanpää, Jaakko;Lahja;;;;;;
Portti;3;;;2012;Kankkunen, Sarianna;Maaseudun tulevaisuus;;;;;;
Portti;3;;;2014;Karjula, Emilia;Kokemäenjoen paholaissammet;;;;;;
Portti;4;;;1992;Karpela, Totti;Joululahja;;;;;;
Portti;1;;;1993;Karpela, Totti;Veripankki;;;;;;
Portti;3;;;1995;Karppanen, Pasi;Oskari Kumpulan puheenvuoro;;;;;;
Portti;1;;;2013;Karvinen, Timo;Täydellinen puoliso;;;;;;
Portti;1;;;2014;Katajala, Jussi;Sininen joutsen;;;;;;
Portti;4;;;2015;Katajala, Jussi;Tähdenlentoja;;;;;;
Portti;3;;;2005;Kaunisto, Mikko;Kalavaasi;;;;;;
Portti;4;;;2008;Kauppila, Esa;Lasin läpi rantaan päin;;;;;;
Portti;2;;;2014;Kauppinen, Jenni;Avaruuskapteeni Aurel ja asteroidiarvoitus;;;;;;
Portti;3;;;1993;Keinänen, Kalevi;Korvaamaton yksilö;;;;;;
Portti;3;;;2001;Kervinen, Jarmo;Aamuruskonpoika eli Ensimmäinen Juuson kirja;;;;;;
Portti;1;;;2017;Keski-Kuha, Emma;Mansikkakakku;;;;;;
Portti;3;;;1996;Ketola, Ville;Hevosnainen;;;;;;
Portti;1;;;2000;Ketola, Ville;Purjelaivapoika;;;;;;
Portti;4;;;2011;Kisnanen, Natalia;Karkausvuonna;;;;;;
Portti;3;;;2019;Kivi, Teemu;Minä tiedän mitä näin;;;;;;
Portti;3;;;1987;Kivinen, S. Albert;Keskiyön Mato Ikaalisissa;;;;;;
Portti;4;;;1990;Kivinen, S. Albert;Miekka hevoselle;;;;;;
Portti;4;;;1992;Kivinen, S. Albert;Puhu pukille;;;;;;
Portti;2;;;1996;Kivioja, Pasi;Kuiskaus ja huuto;;;;;;
Portti;1;;;1997;Kivistö, Rainer;Unton tapaus;;;;;;
Portti;1;;;2001;Koivu, Sirpa;Metsän peitto;;;;;;
Portti;4;;;1995;Koivu, Sirpa;Ruohojen ilta;;;;;;
Portti;1;;;1996;Kolho, Ilkka;Tie lohikäärmeen sydämeen käy vatsan kautta;;;;;;
Portti;2;;;2016;Kontro, Inkeri;Lyhyitä vuosia;;;;;;
Portti;3;;;2016;Kontro, Inkeri;Takaisin valoon;;;;;;
Portti;4;;;2019;Korpijärvi, Teemu;Lainasanat;;;;;;
Portti;3;;;1994;Koskimies, Oskari;Miekan veljeskunta;;;;;;
Portti;1;;;2000;Koskinen, Juha-Pekka;Juhlat Brookhavenissa;;;;;;
Portti;2;;;2001;Koskinen, Juha-Pekka;Kuilu;;;;;;
Portti;3;;;2002;Koskinen, Juha-Pekka;Pyhän Jaakobin kiusaukset;;;;;;
Portti;2;;;2010;Koskinen, Juha-Pekka;Titanicin kansituoli;;;;;;
Portti;4;;;2004;Koskinen, Juha-Pekka;Uneton vankilassa;;;;;;
Portti;3;;;2003;Koskinen, Juha-Pekka;Uurnajaiset;;;;;;
Portti;4;;;2017;Kotila, Katariina;Varkaita ja sadetta;;;;;;
