Lehti;Number;Number_extra;Count;Year;Tekijä;Artikkeli;Aihe;Viitteet
Kultakuoriainen;;;3;2011;Saloranta, Tuomas;Kuoleman kirjoittajat - Deathwriters 2004-2010;Kirjoittaminen, Fandom, Kauhu;
