Lehti;Number;Number_extra;Count;Year;Tekijä;Artikkeli;Aihe;Viitteet
Tähtivaeltaja;4;;;2002;Jerrman, Toni;Rakkautta ja anarkiaa 2002 - Aasian mitalla;Elokuvat;
Tähtivaeltaja;4;;;2003;Jerrman, Toni;Rakkautta ja anarkiaa 2003 - Aasian mitalla;Elokuvat;
Tähtivaeltaja;4;;;2004;Jerrman, Toni;Rakkautta ja anarkiaa 2004 - Aasian mitalla;Elokuvat;
Tähtivaeltaja;4;;;2005;Jerrman, Toni;Rakkautta ja anarkiaa 2005 - Aasian kauhalla;Elokuvat;
Tähtivaeltaja;4;;;2006;Jerrman, Toni;Rakkautta ja anarkiaa 2006 - Aasiasta kajahtaa;Elokuvat;
Tähtivaeltaja;4;;;2007;Jerrman, Toni;Rakkautta ja anarkiaa 2007 - Aasiasta kajahtaa;Elokuvat;
Tähtivaeltaja;4;;;2008;Jerrman, Toni;Rakkautta ja anarkiaa 2008 - Aasiasta kajahtaa;Elokuvat;
Tähtivaeltaja;4;;;2009;Jerrman, Toni;Rakkautta ja anarkiaa 2009 - Aasiasta kajahtaa;Elokuvat;
Tähtivaeltaja;4;;;2011;Jerrman, Toni;Rakkautta ja anarkiaa 2011 - Aasiasta kajahtaa;Elokuvat;
Tähtivaeltaja;4;;;2012;Jerrman, Toni;Rakkautta ja anarkiaa 2012 - Aasiaa ja asiaa;Elokuvat;
Tähtivaeltaja;4;;;2013;Jerrman, Toni;Rakkautta ja anarkiaa 2013 - Aasiaa ja animaatiota;Elokuvat;
Tähtivaeltaja;4;;;2015;Jerrman, Toni;Rakkautta ja anarkiaa 2015;Elokuvat;
Tähtivaeltaja;4;;;2016;Jerrman, Toni;Rakkautta ja anarkiaa 2016 - Rosmariinirunoutta;Elokuvat;
Tähtivaeltaja;4;;;2017;Jerrman, Toni;Rakkautta ja anarkiaa 2017 - Sotaa, Aasiaa ja animaatioita;Elokuvat;
Tähtivaeltaja;4;;;2018;Jerrman, Toni;Rakkautta ja anarkiaa 2018 - Elämää, propagandaa ja animaatioita;Elokuvat;
Tähtivaeltaja;4;;;2019;Jerrman, Toni;Rakkautta ja anarkiaa 2019 - Tieteistykitystä, kalkkunapaistosta ja taideterapiaa;Elokuvat;
Tähtivaeltaja;4;;;2020;Jerrman, Toni;Rakkautta & anarkiaa 2020 - Vuosisatojen edestä ruusuja, ruohoa ja olkia;Elokuvat;
Tähtivaeltaja;3;;;1992;Jerrman, Toni;Rakkautta ja anarkiaa 25.9-1.10.1992;Elokuvat;
Tähtivaeltaja;3;;;1995;Jerrman, Toni;Rakkautta ja anarkiaa 22.-28.9.1995;Elokuvat;
Tähtivaeltaja;4;;;1995;Jerrman, Toni;Rakkautta ja anarkiaa 95;Elokuvat;
Tähtivaeltaja;3;;;1996;Jerrman, Toni;Rakkautta ja anarkiaa 96;Elokuvat;
Tähtivaeltaja;4;;;1997;Jerrman, Toni;Rakkautta ja anarkiaa 97;Elokuvat;
Tähtivaeltaja;4;;;1999;Jerrman, Toni;Rakkautta ja anarkiaa aasialaiseen malliin;Elokuvat;
Tähtivaeltaja;4;;;1998;Jerrman, Toni;Rakkautta ja anarkiaa - Idän ihmeet ja muut alitajunnan etiäiset;Elokuvat;
Tähtivaeltaja;2;;;1995;Jerrman, Toni;Redemption uutuudet - noitia, nunnia ja nirhaajia;Elokuvat, Videot;
Tähtivaeltaja;3;;;1994;Lehtinen, Lauri;Redemption Video - pyhimys, portto vai paholainen?;Elokuvat, Videot;
Tähtivaeltaja;2;;;2001;Halme, Jukka;Rymdinvasion i Lappland;Elokuvat;
Tähtivaeltaja;4;;;2004;Sisättö, Vesa;Saturnuksen sotavaltias;Elokuvat;
Tähtivaeltaja;4;;;2002;Manninen, Pekka A.;Scarab - paholaiset;Elokuvat;
Tähtivaeltaja;4;;;1997;Lehtinen, Lauri;Searchers of the Voodoo Mountain;Elokuvat;
Tähtivaeltaja;1;;;1993;Halttunen, Jukka;Sensorin kymmenen käskyä;Elokuvat;
Tähtivaeltaja;3;;;1998;Kinnunen, Kalle;Shaolin taistelee - Jet Lin elämä ja elokuvat;Elokuvat;
Tähtivaeltaja;2;;;1998;Halme, Jukka;She;Elokuvat;
Tähtivaeltaja;3;;;1996;Jerrman, Toni;Silmää verestää -festivaali;Elokuvat;
Tähtivaeltaja;1;;;1992;Hänninen, Harto;SF-leffakritiikin peruskirjasto;Elokuvat;
Tähtivaeltaja;3;;;2006;Rautsi, Ilja;Solar Warriors - Aurinkosoturit;Elokuvat;
Tähtivaeltaja;3;;;1995;Hiltunen, Petri & Jerrman, Toni;Space Thing;Elokuvat;
Tähtivaeltaja;4;;;1996;Lehtinen, Lauri;Space Trap;Elokuvat;
Tähtivaeltaja;4;;;1998;Hiltunen, Petri;Starcrash;Elokuvat;
Tähtivaeltaja;2;;;2002;Lehtinen, Lauri;The Late Great Planet Earth;Elokuvat;
Tähtivaeltaja;4;;;1993;Viki;The Real Jurassic Park;Elokuvat;
Tähtivaeltaja;2;;;1993;Viki;The Real Jurassic Park part 2;Elokuvat;
Tähtivaeltaja;1;;;1997;Manninen, Pekka A.;The Return of Captain Invincible;Elokuvat;
Tähtivaeltaja;2;;;1988;Mäkinen, Harri & Jerrman, Toni;The Rocky Horror Picture Show - 13 vuotta hulluutta;Elokuvat, Richard O'Brien;
Tähtivaeltaja;3;;;2000;Jerrman, Toni;Top 50 eli 1900-luvun scifi-elokuvien huippuhetket;Elokuvat;
Tähtivaeltaja;4;;;2015;Jerrman, Toni;Tupla-annos turkkilaista teräskalkkunaa;Elokuvat;
Tähtivaeltaja;4;;;1995;Jerrman, Toni;Tyttöjä, tykkejä, toimintaa - Hongkong-actionin uudet tuulet;Elokuvat;
Tähtivaeltaja;1;;;2001;Manninen, Pekka A.;Vampirella;Elokuvat;
Tähtivaeltaja;4;;;2004;Jerrman, Toni;Veririitit;Elokuvat;
Tähtivaeltaja;3;;;2004;Rautsi, Ilja;Vierailijoita oudosta maailmasta;Elokuvat;
Tähtivaeltaja;1;;;1995;Manninen, Pekka A.;Voyage of the Rock Aliens;Elokuvat;
Tähtivaeltaja;4;;;1994;Hiltunen, Petri;War of the Planets - Taistelu avaruudesta;Elokuvat;
Tähtivaeltaja;1;;;2000;Manninen, Pekka A.;William Castle - Kauhujippojen kuningas;Elokuvat;
Tähtivaeltaja;3;;;1994;Hiltunen, Petri;X from Outer Space - Hirviö avaruudesta;Elokuvat;
Tähtivaeltaja;3;;;1996;Lehtinen, Lauri;Zen ja lastenvaunujen kunnossapito;Elokuvat;
Tähtivaeltaja;3;;;1996;Jerrman, Toni;Zeta One;Elokuvat;
Tähtivaeltaja;1;;;1986;Hinkkanen, Juhani;Englantilainen tieteiskirjallisuus tänään;Science fiction, Englanti, Iso-Britannia;
Tähtivaeltaja;3;;;2018;Leinonen, Anne;Siiri Enoranta - Taikaa tihkuvat tarinat;;Enoranta, Siiri
Tähtivaeltaja;4;;;1989;van Ewyck, Annemarie;Fandomia ala-alueilta;Fandom, Hollanti, Alankomaat;
Tähtivaeltaja;1;;;1994;Jerrman, Toni;Isä Aurinkoisen valinta;Fandom;
Tähtivaeltaja;1;;;1986;Kirkbride, Shep;Science fiction fandom Englannissa;Fandom, Englanti, Iso-Britannia;
Tähtivaeltaja;2;;;2004;Halme, Jukka;Fantasia - Nyt;Fantasia;
Tähtivaeltaja;4;;;2000;Halme, Jukka;Fantasiaa niin että hitaampaa heikottaa;Fantasia;
Tähtivaeltaja;2;;;2017;Kuutio, Aleksi & Harju, Markus & Halme, Jukka;Grimdark - Raadollisuuden rajamailla;Fantasia;
Tähtivaeltaja;4;;;2007;Leinonen, Anne;Reaalifantasia kannustimena;Fantasia;
Tähtivaeltaja;2;;;1995;Gallagher, Stephen;John Farris villissä metsässä;;Farris, John
Tähtivaeltaja;2;;;2004;Halme, Jukka;Jeffrey Ford - Hiljainen mestari;;Ford, Jeffrey
Tähtivaeltaja;4;;;1991;Jerrman, Toni;Neil Gaiman - How would you feel about life if Death was your older sister?;;Gaiman, Neil
Tähtivaeltaja;2;;;2018;Jerrman, Toni;Neil Gaiman js unohdetut jumalat;;Gaiman, Neil
Tähtivaeltaja;3;;;1994;Jerrman, Toni;Neil Gaiman kuplii - Kemi, 26.3.94;;Gaiman, Neil
Tähtivaeltaja;1;;;2004;Ahlroth, Jussi & Jerrman, Toni;Neil Gaiman - Varjojen talossa;;Gaiman, Neil
Tähtivaeltaja;1;;;1999;Jerrman, Toni;Tarinankertoja Neil Gaiman;;Gaiman, Neil
Tähtivaeltaja;3;;;1984;Jerrman, Toni;Earl Geier - esikuvaksi suomalaisille;Sarjakuvat;
Tähtivaeltaja;1;;;2002;Manninen, Pekka A.;Alasdair Gray - Vanhahko jalankulkija;;Gray, Alasdair
Tähtivaeltaja;4;;;2008;Kuutio, Aleksi;Jon Courtenay Grimwood - Pakkomielteenä aika;;Grimwood, Jon Courtenay
Tähtivaeltaja;4;;;2008;Kuutio, Aleksi;Jon Courtenay Grimwood - Rikoksia, identiteettejä ja vaihtoehtotulevaisuuksia;;Grimwood, Jon Courtenay
Tähtivaeltaja;3;;;2016;Leinonen, Anne;Höyryä ja kryptozoologisia tutkimuksia;;Hai, Magdalena
Tähtivaeltaja;2;;;2008;Halme, Jukka;Elizabeth Hand - oman elämänsä kirjoittaja;;Hand, Elizabeth
Tähtivaeltaja;3;;;2005;Jerrman, Toni;Harry Harrison - Sana yhä hallussa;;Harrison, Harry
Tähtivaeltaja;2;;;2001;Tenhunen, Eeva-Liisa;M. John Harrison - Brittiläisen tieteiskirjallisuuden harmaa eminenssi;;Harrison, M(ichael) John
Tähtivaeltaja;2;;;2005;Halme, Jukka;M. John Harrison - Valaistu mestari;;Harrison, M(ichael) John
Tähtivaeltaja;3;;;1997;Hiltunen, Petri;Myytti Ray Harryhausenista - Dinosaurusten kuninkaasta;Elokuvat, Ray Harryhausen;
Tähtivaeltaja;2;;;2019;Yli-Knuutila, Ville;Marko Hautala - Kuokkamummo ja kauhun käärinliinat;;Hautala, Marko
Tähtivaeltaja;2;;;1988;Jerrman, Toni;Petri Hiltunen;Sarjakuvat;Hiltunen, Petri
Tähtivaeltaja;2;;;2002;anonyymi;Petri on Puupää!;Sarjakuvat;Hiltunen, Petri
Tähtivaeltaja;2;;;1988;Jerrman, Toni;Voice of the Living Dead;Sarjakuvat;Hiltunen, Petri
Tähtivaeltaja;4;;;1989;van Ewyck, Annemarie;Fantastista kirjallisuutta merenpinnan alapuolelta;Fantasia, Science fiction, Hollanti, Alankomaat;
Tähtivaeltaja;2;;;2016;Roimola, Ben;John-Henri Holmberg - Ujosta fanista arvostetuksi asiantuntijaksi;;Holmberg, John-Henri
Tähtivaeltaja;2;;;2011;Kuutio, Aleksi;Nalo Hopkinson - Höyryävän naisen mietteitä ;;Hopkinson, Nalo
Tähtivaeltaja;2;;;2011;Kuutio, Aleksi;Nalo Hopkinson - Tummaa hunajaa;;Hopkinson, Nalo
Tähtivaeltaja;1;;;2014;Lehtonen, Kimmo;Hugh Howey - Mies Siilon takana;;Howey, Hugh
Tähtivaeltaja;4;;;2003;Blommila, Hannu;Haudan partaalta;;Hughart, Barry
Tähtivaeltaja;3;;;2018;Kuutio, Aleksi;Kameron Hurley ja brutaalien naisten esiinmarssi ;;Hurley, Kameron
Tähtivaeltaja;3;;;2018;Kuutio, Aleksi;Kameron Hurley - Sisulla läpi harmaan kiven;;Hurley, Kameron
Tähtivaeltaja;3;;;2018;Hurley, Kameron;"Olemme aina taistelleet - Vastaveto ""naiset, karja ja orjat"" -narratiiville";Feminismi;Hurley, Kameron
Tähtivaeltaja;2;;;2019;Jerrman, Toni;Dave Hutchinson - Eurooppa palasina;;Hutchinson, Dave
Tähtivaeltaja;4;;;2018;Manninen, Pekka A.;Joris-Karl Huysmans - Äärikumma realisti, osa 1;;Huysmans, Joris-Karl
Tähtivaeltaja;1;;;2019;Manninen, Pekka A.;Joris-Karl Huysmans - Äärikumma realisti, osa 2;;Huysmans, Joris-Karl
Tähtivaeltaja;4;;;1994;Jerrman, Toni;Jäniksiä ja Jeesuksia eli sarjakuvapiirtäjä Sami Hynnisen angst;Sami Hynninen, Sarjakuvat;
Tähtivaeltaja;2;;;2008;Leinonen, Anne;Viivi Hyvönen - sanojen valta ja voima;;Hyvönen, Viivi
Tähtivaeltaja;3;;;1993;Jerrman, Toni;Viestejä alemmilta tasoilta;Tommi Hänninen, Sarjakuvat;
Tähtivaeltaja;4;;;2010;Jerrman, Toni;Jyrki Ijäs R.I.P.;;Ijäs, Jyrki
Tähtivaeltaja;1;;;1995;Jerrman, Toni;Simon Ings - Pää kuumana?;;Ings, Simon
Tähtivaeltaja;2;;;2006;Oikarinen, Antti;Kristallipilven ritari;;Isomäki, Risto
Tähtivaeltaja;2;;;2012;Riikonen, Marika;Teksti virtaa niin kauan kuin kädet liikkuvat;;Itäranta, Emmi
Tähtivaeltaja;4;;;1985;Sinisalo, Johanna;Sadun ja satiirin valtakunta - Tove Janssonin Muumilaakso;Fantasia, Sadut, Muumit;Jansson, Tove
Tähtivaeltaja;4;;;2010;anonyymi;Toni Jerrman palkittiin Rakkaudesta kirjaan;Palkinnot;Jerrman, Toni
Tähtivaeltaja;3;;;1991;Virolainen, Nalle;Hautausmaan nurkka;Elokuvat;Jodorowsky, Alejandro
Tähtivaeltaja;4;;;1997;Norkola, Tero;"Gwyneth Jones - ""Ellet ymmärrä kirjojani, sinulla on on ongelmia""";;Jones, Gwyneth
Tähtivaeltaja;4;;;1995;Lehtonen, Kimmo;Gwyneth Jones eli kaikki mitä olet ikinä halunnut tietää sosiaalisesta sukupuolesta, mutta et ole uskaltanut kysyä!;;Jones, Gwyneth
Tähtivaeltaja;3;;;2015;Tenhunen, Eeva-Liisa;Juha Jyrkäs kohtaa Kirjakuoriaisen;;Jyrkäs, Juha
Tähtivaeltaja;4;;;1998;Jerrman, Toni;Pasi Jääskeläinen;;Jääskeläinen, Pasi Ilmari
Tähtivaeltaja;4;;;2012;Henriksson, Saara;Jenny Kangasvuo - Sudenveri;;Kangasvuo, Jenny
Tähtivaeltaja;3;;;2009;Blommila, Hannu;Haudan partaalla - seksi ja seksuaalisuus;Kauhu;
Tähtivaeltaja;1;;;1993;Jerrman, Toni;Horror Club;Kauhu;
Tähtivaeltaja;1;;;1993;Jerrman, Toni;Moderni kauhukirjallisuus Suomessa;Kauhu;
Tähtivaeltaja;3;;;1999;Jerrman, Toni;Saatanallisia säkeitä;Kauhu;
Tähtivaeltaja;2;;;1991;Manninen, Pekka A.;Tapa ja tapa taas - todellisuus kauhutarinoiden takana;Kauhu;
Tähtivaeltaja;3;;;1991;Nenonen, Kari & Jerrman, Toni & Hänninen, Harto & Alanen, Asko & Virolainen, Nalle;Veripalttua lihamyllystä - kauhukulttuurin väkivaltaistuminen;Kauhu;
Tähtivaeltaja;4;;;2010;Ågren, Juha;Viktoriaaninen kauhukirjallisuus - Lyhyt oppimäärä;Kauhu;
Tähtivaeltaja;3;;;1999;Veintie, Ari;World of Darkness - vain hiukan synkempi todellisuus;Kauhu;
Tähtivaeltaja;2;;;1996;Hiltunen, Petri;Banaalia latteutta ja vulgaaria hölynpölyä;Elokuvat, Kauhuelokuvat;
Tähtivaeltaja;4;;;2003;Jerrman, Toni;Brian Yuzna - Paluu henkiinherätetyn hammaslääkärin morsmaikun tuolle puolen;Elokuvat, Kauhuelokuvat;
Tähtivaeltaja;3;;;1995;Manninen, Pekka A.;Hammer - minkä Frankenstein vuodatti sen Dracula joi;Elokuvat, Kauhuelokuvat;
Tähtivaeltaja;1;;;1989;Virolainen, Nalle;Kauhu muuttuu splatteriksi;Elokuvat, Kauhuelokuvat;
Tähtivaeltaja;1;;;1993;Langton, Steve;Kauhukuvia Englannista;Elokuvat, Kauhuelokuvat;
Tähtivaeltaja;3;;;2003;Kuutio, Aleksi;Kultainen kauhu - eli miten hirviöitä tehtiin silloin joskus;Elokuvat, Kauhuelokuvat;
Tähtivaeltaja;4;;;2010;Möter, Jessica;Naiseuden tulkinta - Suspiria ja satujen prinsessat;Elokuvat, Kauhuelokuvat;
Tähtivaeltaja;3;;;2001;Jerrman, Toni;Top 50 - 1900-luvun kauhuelokuvien huippuhetket;Elokuvat, Kauhuelokuvat;
Tähtivaeltaja;2;;;1998;Polvinen, Sari & Halme, Jukka;Guy Gavriel Kay - Shakespearen jälkeläinen;;Kay, Guy Gavriel
Tähtivaeltaja;3;;;2005;Ågren, Juha;Caitlin R. Kiernan - Kynnyksellä;;Kiernan, Caitlin R.
Tähtivaeltaja;3;;;2005;Ågren, Juha;Kiernan ja goottilaisuus;;Kiernan, Caitlin R.
Tähtivaeltaja;4;;;1990;Nenonen, Kari;Tukikohta - tuplasatsi sitä itseään;;King, Stephen
Tähtivaeltaja;2;;;2006;Sarén, Ari-Matti;Mangakäsikirjoittajien keisari;Manga, Sarjakuvat;Koike, Kazuo
Tähtivaeltaja;3;;;2001;Ågren, Juha;Kathe Koja - Pahan aivot;;Koja, Kathe
Tähtivaeltaja;1;;;2001;Sadelehto, Markku;Dean Koontz;;Koontz, Dean R.
Tähtivaeltaja;2;;;2002;Kumpulainen, Minna;Robotti ja muurahainen - kertomuksia Krohnista;;Krohn, Leena
Tähtivaeltaja;2;;;2010;Kuutio, Aleksi;Ellen Kushner - Balladeja joen varrelta;;Kushner, Ellen
Tähtivaeltaja;2;;;2010;Kuutio, Aleksi;Ellen Kushner - Intiimejä sovituksia pienille kokoonpanoille;;Kushner, Ellen
Tähtivaeltaja;2;;;2010;Lahti, Hanna;Näkyvä näkymätön - Fantasiakirjallisuus graafisen suunnittelijan silmin;Taide, Kuvataide;
Tähtivaeltaja;2;;;1999;Blommila, Hannu;Todellisuuden valtias;;Lafferty, R.A.
Tähtivaeltaja;1;;;2002;Jerrman, Toni & Halme, Jukka;"Dave ""Elisabeth"" Langford - Nero vai hullu?";;Langford, David
Tähtivaeltaja;1;;;1994;Kumpulainen, Minna;Lansdale Splat - kauhu + huumori = totta;;Lansdale, Joe R.
Tähtivaeltaja;2;;;1987;Jerrman, Toni;Kivi Larmola;Sarjakuvat;Larmola, Kivi
Tähtivaeltaja;2;;;1990;Jerrman, Toni;Lähikuvassa Kivi;Sarjakuvat;Larmola, Kivi
Tähtivaeltaja;2;;;2017;Kuutio, Aleksi;Mark Lawrence ja grimdarkin näköharha;Fantasia;Lawrence, Mark
Tähtivaeltaja;4;;;2011;Kuutio, Aleksi;Anne Leinonen - Langat käsissä;;Leinonen, Anne
Tähtivaeltaja;4;;;2011;Leinonen, Anne;Outojen maailmojen äärellä - Kunniavieraspuhe Tamfan-tapahtumassa 24.9.2011;;Leinonen, Anne
Tähtivaeltaja;3;;;1985;Kilpi, Tuomas;Haastateltavana Stanislaw Lem;;Lem, Stanislaw
Tähtivaeltaja;3;;;1985;Hinkkanen, Juhani;Lem ja Amerikan tieteiskirjoittajat;;Lem, Stanislaw
Tähtivaeltaja;3;;;1985;Kilpi, Tuomas;LEM, maailmankaikkeus kolmella kirjaimella;;Lem, Stanislaw
Tähtivaeltaja;1;;;1985;Murtosaari, Jukka;Kari Leppänen - Suomen paras scifi-piirtäjä;;Leppänen, Kari
Tähtivaeltaja;3;;;2004;Kuutio, Aleksi;Jonathan Lethem - Rajoilla;;Lethem, Jonathan
Tähtivaeltaja;3;;;2004;Kuutio, Aleksi;"""Genret ovat kangastusten tapaisia hallusinaatioita""";;Lethem, Jonathan
Tähtivaeltaja;2;;;2009;Blommila, Hannu;Thomas Ligotti - Painajaisten tulkki;;Ligotti, Thomas
Tähtivaeltaja;4;;;2017;Jerrman, Toni;Leena Likitalo - Kuunsirpin keisarinna;;Likitalo, Leena
Tähtivaeltaja;4;;;2005;Kuutio, Aleksi;Kelly Link - Kuinka magiaa työstetään;;Link, Kelly
Tähtivaeltaja;4;;;2005;Hlinovsky, Jan;Kelly Link - Linkki elävien ja kuolleiden välillä;;Link, Kelly
Tähtivaeltaja;2;;;1987;Jerrman, Toni;Jyrki Linnankivi;;Linnankivi, Jyrki
Tähtivaeltaja;3;;;2017;Suntila, Shimo;Ken Liu - Mies voikukkadynastian takana;;Liu, Ken
Tähtivaeltaja;3;;;2017;Suntila, Shimo;Ken Liu - Voikukkien herra;;Liu, Ken
Tähtivaeltaja;3;;;2014;Polvinen, Merja & Polvinen, Sari;Yksikään ihminen ei ole saari;;Lord, Karen
Tähtivaeltaja;4;;;2014;Manninen, Pekka A.;Arthur Machen - Tarinoita hengen seikkailuista, osa 1;;Machen, Arthur
Tähtivaeltaja;1;;;2015;Manninen, Pekka A.;Arthur Machen - Tarinoita hengen seikkailuista, osa 2;;Machen, Arthur
Tähtivaeltaja;2;;;2018;Lähde, Ville;Kapitalismiin kurkottavat robotit - Ken MacLeodin The Corporation Wars -trilogia;;MacLeod, Ken
Tähtivaeltaja;1;;;1997;Lehtonen, Kimmo;Ken MacLeod - maailman työläisten neljäs internationaali - Vapauden ja avaruuden puolesta;;MacLeod, Ken
Tähtivaeltaja;3;;;2000;Blommila, Hannu;Politiikkaa, Ken MacLeod, politiikkaa;;MacLeod, Ken
Tähtivaeltaja;2;;;1987;Jerrman, Toni;Pekka Manninen;Sarjakuvat;Manninen, Pekka A.
Tähtivaeltaja;2;;;1985;Jerrman, Toni;Shanghain aika ei lopu koskaan: 1. Mies;Sarjakuvat;Manninen, Pekka A.
Tähtivaeltaja;2;;;1985;Jerrman, Toni;Shanghain aika ei lopu koskaan: 3. ...ja mielipuoli;Sarjakuvat;Manninen, Pekka A.
Tähtivaeltaja;2;;;1995;Kivilahti, Hannele;Teräslilja - Behind the Scenes;Sarjakuvat;Manninen, Pekka A.
Tähtivaeltaja;2;;;2017;Hiltunen, Jari Olavi;George R.R. Martin - Goottilaisen fantasia eeppinen mestari;;Martin, George R.R.
Tähtivaeltaja;3;;;2003;Hlinovsky, Jan;George R.R. Martin kertoo;;Martin, George R.R.
Tähtivaeltaja;1;;;2010;Martin, George R.R.;Matkalla - Finncon 09 -kunniavieraspuhe;;Martin, George R.R.
Tähtivaeltaja;3;;;2003;Hlinovsky, Jan;Spekulatiivisen fiktion kolmiottelija;;Martin, George R.R.
Tähtivaeltaja;4;;;2008;Halme, Jukka & Polvinen, Merja;Ian MacDonald - Jalkapalloa ja jälkikolonialismia;;McDonald, Ian
Tähtivaeltaja;4;;;1997;Lehtonen, Kimmo;Ian McDonald puhui sittenkin;;McDonald, Ian
Tähtivaeltaja;3;;;1994;Lehtonen, Kimmo;McDonald's Mystical Science Fiction;;McDonald, Ian
Tähtivaeltaja;1;;;1995;Sinisalo, Johanna;Vonda N. McIntyre: Maailmojen tinkimätön välittäjä;;McIntyre, Vonda N.
Tähtivaeltaja;4;;;2016;Leinonen, Anne;J.S. Meresmaa - Fantasiaa vallasta ja rakkaudesta;;Meresmaa, J.S.
Tähtivaeltaja;2;;;2019;Jerrman, Toni;Ville Meriläinen - Satuja ja tarinoita;;Meriläinen, Ville
Tähtivaeltaja;3;;;2002;Halme, Jukka;Miévillen manifesti - modernin tieteisfantasian kärkinimi äänessä;;Miéville, China
Tähtivaeltaja;4;;;1987;Hinkkanen, Juhani;Michael Moorcock;;Moorcock, Michael
Tähtivaeltaja;3;;;2011;Tupasela, Juha;Hurme täyttää suun - Richard Morgan Pohjantähden alla;;Morgan, Richard
Tähtivaeltaja;3;;;2007;Blommila, Hannu;Haudan partaalla;;Murphy, Derryl
Tähtivaeltaja;1;;;1990;Jerrman, Toni;69 Eyes;Musiikki;
Tähtivaeltaja;4;;;1985;Jerrman, Toni;Alien Sex Fiend;Musiikki;
Tähtivaeltaja;4;;;1986;Manninen, Pekka A.;Black Sabbath - pelon ja kuoleman lauluja;Musiikki;
Tähtivaeltaja;2;;;1986;Jerrman, Toni;Blue Öyster Cult ja maan ulkopuoliset eläväiset;Musiikki;
Tähtivaeltaja;4;;;2007;Jerrman, Toni;CMX: Talvikuningas;Musiikki;
Tähtivaeltaja;1;;;1993;Linnankivi, Jyrki;Cycle Sluts From Hell;Musiikki;
Tähtivaeltaja;4;;;1997;Jerrman, Toni;Dark Sun - Nuo muinaiset velhot ajan ja avaruuden tuolta puolen;Musiikki;
Tähtivaeltaja;1;;;1985;Jerrman, Toni;David Bowie ja Major Tom;Musiikki;
Tähtivaeltaja;2;;;1997;Jerrman, Toni;Genitorturers - No Pain No Pleasure No Pain Without My Name;Musiikki;
Tähtivaeltaja;1;;;1989;Manninen, Pekka A.;Hawkwind - soturit ajan reunalla;Musiikki;
Tähtivaeltaja;4;;;2000;Manninen, Pekka A.;Kun sankarit laulavat - osa 1;Musiikki;
Tähtivaeltaja;1;;;2001;Manninen, Pekka A.;Kun sankarit laulavat - osa 2;Musiikki;
Tähtivaeltaja;2;;;1984;Jerrman, Toni;Lords of the New Church;Musiikki;
Tähtivaeltaja;3;;;1991;Jerrman, Toni;Roky Erickson - rockin toinen jumala (heti Jim Morrisonin jälkeen);Musiikki;
Tähtivaeltaja;4;;;2009;Roberts, Adam;Science fiction -musiikista;Musiikki;
Tähtivaeltaja;2;;;1986;Manninen, Pekka A.;Scifi ja fantasia tapaavat rock'n'rollin;Musiikki;
Tähtivaeltaja;1;;;1988;Manninen, Pekka A.;Sf-jukebox;Musiikki;
Tähtivaeltaja;2;;;1984;Jerrman, Toni;Sound Storm Shock;Musiikki;
Tähtivaeltaja;2;;;1992;Jerrman, Toni;"The 69 Eyes - ""Bump 'n' Grind""";Musiikki;
Tähtivaeltaja;4;;;2003;Jerrman, Toni;The 69 Eyes - Rock-avaruuden Tähtivaeltaja;Musiikki;
Tähtivaeltaja;3;;;1992;Lönnqvist, Janne & Veintie, Ari;The Cramps;Musiikki;
Tähtivaeltaja;3;;;1986;Linnankivi, Jyrki;The Fuzztones - Leave Your Mind at Home...;Musiikki;
Tähtivaeltaja;1;;;1994;Jerrman, Toni;The Isebel's Pain;Musiikki;
Tähtivaeltaja;3;;;1992;Jerrman, Toni;Two Witches - Be My Carmilla;Musiikki;
Tähtivaeltaja;4;;;2007;Leinonen, Anne;J. Pekka Mäkelä - tulevaisuuden arkirealismia;;Mäkelä, J. Pekka
Tähtivaeltaja;3;;;2011;Leinonen, Anne;Heli Määttä - Novellikilpailujen ammattilainen;;Määttä, Heli
Tähtivaeltaja;3;;;2009;Morgan, Cheryl;Mihin feministinen tieteiskirjallisuus on menossa?;Naiskirjailijat, feminismi;
Tähtivaeltaja;3;;;2009;Leinonen, Anne;Eroottisia ehdotuksia - kaunokirjallisesti;;T, Nastia
Tähtivaeltaja;4;;;2006;Colliander, Tuomas & Hurtta, Boris & Jerrman, Toni & Jääskeläinen, Pasi & Salminen, Juha;Kvanttivaahtoa ja enkelinpölyä;;Nenonen, Kari
Tähtivaeltaja;3;;;1989;Jerrman, Toni;Larry Niven ja Known Space;;Niven, Larry
Tähtivaeltaja;2;;;1999;Lehtonen, Kimmo;Noonchester United;;Noon, Jeff
Tähtivaeltaja;3;;;2017;Leinonen, Anne;Anni Nupponen - Transhumanistisia unelmia;;Nupponen, Anni
Tähtivaeltaja;4;;;2015;Suntila, Shimo;Tuulenetsijöiden turuilla;;Okorafor, Nnedi
Tähtivaeltaja;2;;;2002;Meriranta, Anetta;Mallikkaita sukupuolia - James Tiptree, Jr.-palkinnon 10-vuotishistoria;Science fiction, Palkinnot;
Tähtivaeltaja;3;;;2007;Jerrman, Toni;Tähtifantasia-palkinto;Palkinnot;
Tähtivaeltaja;3;;;2008;Jerrman, Toni;Tähtifantasia-palkinto;Palkinnot;
Tähtivaeltaja;3;;;2009;Jerrman, Toni;Tähtifantasia-palkinto;Palkinnot;
Tähtivaeltaja;3;;;2010;Jerrman, Toni;Tähtifantasia-palkinto;Palkinnot;
